old_module	source_line	command_kind	fully_qualified_name
NumStability.Analysis.Problem2_13	1094	theorem	NumStability.FloatingPointFormat.problem2_13_sourceX_rounds_to_predecessor_of_right_reciprocal_nat_certificate
NumStability.Analysis.Problem2_13	1113	theorem	NumStability.FloatingPointFormat.problem2_13_sourceX_rounds_to_one_of_left_reciprocal_quotient_certificate
NumStability.Analysis.Problem2_13	1140	theorem	NumStability.FloatingPointFormat.problem2_13_sourceX_rounds_to_one_of_right_reciprocal_quotient_certificate
NumStability.Analysis.Problem2_13	1168	theorem	NumStability.FloatingPointFormat.problem2_13_sourceX_rounds_to_one_of_left_reciprocal_quotient_integer_certificate
NumStability.Analysis.Problem2_13	1190	theorem	NumStability.FloatingPointFormat.problem2_13_sourceX_rounds_to_one_of_right_reciprocal_quotient_integer_certificate
NumStability.Analysis.Problem2_13	1212	theorem	NumStability.FloatingPointFormat.problem2_13_sourceX_rounds_to_one_of_left_reciprocal_quotient_remainder_certificate
NumStability.Analysis.Problem2_13	1232	theorem	NumStability.FloatingPointFormat.problem2_13_sourceX_rounds_to_one_of_right_reciprocal_quotient_remainder_certificate
NumStability.Analysis.Problem2_13	1252	theorem	NumStability.FloatingPointFormat.problem2_13_sourceX_rounds_to_one_of_left_reciprocal_quotient_remainder_le_threshold
NumStability.Analysis.Problem2_13	1269	theorem	NumStability.FloatingPointFormat.problem2_13_sourceX_rounds_to_one_of_left_reciprocal_quotient_remainder_lt_half_le_threshold
NumStability.Analysis.Problem2_13	1286	theorem	NumStability.FloatingPointFormat.problem2_13_sourceX_rounds_to_one_of_left_reciprocal_quadraticQuotient_eq_29
NumStability.Analysis.Problem2_13	1302	theorem	NumStability.FloatingPointFormat.problem2_13_sourceX_rounds_to_one_of_left_reciprocal_quadraticQuotient_le_28
NumStability.Analysis.Problem2_13	1318	theorem	NumStability.FloatingPointFormat.problem2_13_sourceX_rounds_to_one_of_right_reciprocal_quotient_remainder_gt_half
NumStability.Analysis.Problem2_13	1335	theorem	NumStability.FloatingPointFormat.problem2_13_sourceX_rounds_to_one_of_quadraticQuotient_le_28
NumStability.Analysis.Problem2_13	1352	theorem	NumStability.FloatingPointFormat.problem2_13_sourceX_rounds_to_one_of_quadraticQuotient_eq_29
NumStability.Analysis.Problem2_13	1369	theorem	NumStability.FloatingPointFormat.problem2_13_sourceX_rounds_to_one_of_pos_lt_candidateJ
NumStability.Analysis.Problem2_13	1388	theorem	NumStability.FloatingPointFormat.problem2_13_candidate_reciprocal_rounds_to_lower
NumStability.Analysis.Problem2_13	1436	theorem	NumStability.FloatingPointFormat.problem2_13_candidate_reciprocal_product_eq
NumStability.Analysis.Problem2_13	1444	theorem	NumStability.FloatingPointFormat.problem2_13_sourceProduct_candidateJ
NumStability.Analysis.Problem2_13	1450	theorem	NumStability.FloatingPointFormat.problem2_13_sourceProduct_candidateJ_mem_window
NumStability.Analysis.Problem2_13	1461	theorem	NumStability.FloatingPointFormat.problem2_13_candidate_sourceProduct_lt_lower_midpoint
NumStability.Analysis.Problem2_13	1467	theorem	NumStability.FloatingPointFormat.problem2_13_candidate_rounds_to_predecessor_of_sourceProduct_lower_midpoint
NumStability.Analysis.Problem2_13	1485	theorem	NumStability.FloatingPointFormat.problem2_13_predecessor_reciprocal_rounds_to_lower
NumStability.Analysis.Problem2_13	1533	theorem	NumStability.FloatingPointFormat.problem2_13_predecessor_reciprocal_product_eq
NumStability.Analysis.Problem2_13	1541	theorem	NumStability.FloatingPointFormat.problem2_13_sourceProduct_predecessorJ
NumStability.Analysis.Problem2_13	1547	theorem	NumStability.FloatingPointFormat.problem2_13_predecessor_sourceProduct_lower_midpoint_le
NumStability.Analysis.Problem2_13	1553	theorem	NumStability.FloatingPointFormat.problem2_13_predecessor_rounds_to_one_of_sourceProduct_lower_midpoint
NumStability.Analysis.Problem2_13	1564	theorem	NumStability.FloatingPointFormat.problem2_13_predecessor_rounds_to_one_of_scaled_product_certificate
NumStability.Analysis.Problem2_13	1585	theorem	NumStability.FloatingPointFormat.problem2_13_candidate_rounds_to_predecessor
NumStability.Analysis.Problem2_13	1627	theorem	NumStability.FloatingPointFormat.problem2_13_candidate_rounds_ne_one
NumStability.Analysis.Problem2_13	1634	theorem	NumStability.FloatingPointFormat.problem2_13_predecessor_rounds_to_one
NumStability.Analysis.Problem2_14	98	theorem	NumStability.FloatingPointFormat.problem2_14_ieeeDouble_four_thirds_rounds_to_lower
NumStability.Analysis.Problem2_14	141	theorem	NumStability.FloatingPointFormat.problem2_14_ieeeDouble_four_thirds_minus_one
NumStability.Analysis.Problem2_14	172	theorem	NumStability.FloatingPointFormat.problem2_14_ieeeDouble_three_mul_four_thirds_minus_one
NumStability.Analysis.Problem2_14	203	theorem	NumStability.FloatingPointFormat.problem2_14_ieeeDouble_kahan_probe_error
NumStability.Analysis.Problem2_14	233	theorem	NumStability.FloatingPointFormat.problem2_14_ieeeDoubleKahanEstimate_eq_machineEpsilon
NumStability.Analysis.Problem2_14	239	theorem	NumStability.FloatingPointFormat.problem2_14_ieeeDoubleKahanEstimate_eq_two_unitRoundoff
NumStability.Analysis.Problem2_14	248	theorem	NumStability.FloatingPointFormat.problem2_14_ieeeSingle_four_thirds_rounds_to_upper
NumStability.Analysis.Problem2_14	292	theorem	NumStability.FloatingPointFormat.problem2_14_ieeeSingle_four_thirds_minus_one
NumStability.Analysis.Problem2_14	323	theorem	NumStability.FloatingPointFormat.problem2_14_ieeeSingle_three_mul_four_thirds_minus_one
NumStability.Analysis.Problem2_14	354	theorem	NumStability.FloatingPointFormat.problem2_14_ieeeSingle_kahan_probe_error
NumStability.Analysis.Problem2_14	384	theorem	NumStability.FloatingPointFormat.problem2_14_ieeeSingleKahanEstimate_eq_machineEpsilon
NumStability.Analysis.Problem2_14	390	theorem	NumStability.FloatingPointFormat.problem2_14_ieeeSingleKahanEstimate_eq_two_unitRoundoff
NumStability.Analysis.Problem2_17	75	theorem	NumStability.problem2_17_computed_discriminant_negative
NumStability.Analysis.Problem2_17	80	theorem	NumStability.problem2_17_standard_model_witness_exact_values
NumStability.Analysis.Problem2_17	94	theorem	NumStability.problem2_17_standard_model_counterexample
NumStability.Analysis.Problem2_17	107	theorem	NumStability.problem2_17_standard_model_counterexample_with_decimal_finite_inputs
NumStability.Analysis.Problem2_20	72	theorem	NumStability.problem2_20_computed_witness_ratio_gt_one
NumStability.Analysis.Problem2_20	78	theorem	NumStability.problem2_20_standard_model_counterexample
NumStability.Analysis.Problem2_20	92	theorem	NumStability.problem2_20_standard_model_counterexample_with_decimal_finite_inputs
NumStability.Analysis.Problem2_24	65	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeSingle_oneThird_rounds_to_upper
NumStability.Analysis.Problem2_24	104	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeSingle_one_third_not_finiteSystem
NumStability.Analysis.Problem2_24	113	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeDouble_one_third_not_finiteSystem
NumStability.Analysis.Problem2_24	122	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeSingle_finiteSystem_ne_one_third
NumStability.Analysis.Problem2_24	129	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeDouble_finiteSystem_ne_one_third
NumStability.Analysis.Problem2_24	136	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeSingle_upper_neighbor_le_of_finiteSystem_of_one_third_le
NumStability.Analysis.Problem2_24	148	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeDouble_upper_neighbor_le_of_finiteSystem_of_one_third_le
NumStability.Analysis.Problem2_24	160	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeSingle_exactExpr_ne_zero_of_finiteSystem
NumStability.Analysis.Problem2_24	166	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeDouble_exactExpr_ne_zero_of_finiteSystem
NumStability.Analysis.Problem2_24	173	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeSingle_eval_ne_zero_of_finiteSystem_intermediates
NumStability.Analysis.Problem2_24	189	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeDouble_eval_ne_zero_of_finiteSystem_intermediates
NumStability.Analysis.Problem2_24	207	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeSingle_eval_eq_zero_implies_exists_nonfinite_exact_intermediate
NumStability.Analysis.Problem2_24	223	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeDouble_eval_eq_zero_implies_exists_nonfinite_exact_intermediate
NumStability.Analysis.Problem2_24	240	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeSingle_eval_eq_zero_implies_later_nonfinite_exact_intermediate
NumStability.Analysis.Problem2_24	260	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeDouble_eval_eq_zero_implies_later_nonfinite_exact_intermediate
NumStability.Analysis.Problem2_24	279	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeSingle_eval_eq_zero_implies_second_or_third_nonfinite_exact_intermediate
NumStability.Analysis.Problem2_24	296	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeDouble_eval_eq_zero_implies_second_or_third_nonfinite_exact_intermediate
NumStability.Analysis.Problem2_24	314	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeSingle_eval_eq_zero_implies_third_exact_intermediate_nonfinite_of_finiteSystem_upper_branch
NumStability.Analysis.Problem2_24	340	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeDouble_eval_eq_zero_implies_third_exact_intermediate_nonfinite_of_finiteSystem_upper_branch
NumStability.Analysis.Problem2_24	366	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeSingle_eval_eq_zero_implies_third_exact_intermediate_nonfinite_of_one_third_le
NumStability.Analysis.Problem2_24	386	theorem	NumStability.FloatingPointFormat.problem2_24_ieeeDouble_eval_eq_zero_implies_third_exact_intermediate_nonfinite_of_one_third_le
